Age,Weight,Temperature,Heart_Rate,Activity_Level,Eating_Habits,Hydration,Exercise_Hours,Pet_Type,Breed_Category,Vaccination_Status,Sick
3,39.01318655,39.25242152,62,2,4,0.876586964,4.190525925,Cat,Medium,Up-to-date,1
8,36.63525213,37.34931511,139,7,1,0.623275532,3.460788795,Dog,Medium,Up-to-date,0
14,8.145085577,39.85608289,93,4,1,0.976382444,2.633396958,Dog,Small,Up-to-date,0
18,16.01753582,36.08776587,161,8,4,2.33093805,4.80288695,Cat,Large,Up-to-date,0
15,18.11033482,39.07484364,151,6,2,2.073833979,2.581320172,Cat,Small,Not up-to-date,1
2,15.70025088,39.86222834,108,5,2,2.918591627,1.21908603,Dog,Medium,Up-to-date,0
10,32.34284662,37.35563281,103,5,1,1.304927394,3.399529669,Dog,Small,Up-to-date,0
2,21.91343145,38.59244235,100,4,3,2.466500481,2.561177118,Cat,Medium,Not up-to-date,0
17,23.73979304,38.248893,107,3,3,0.801147386,1.019663832,Cat,Small,Up-to-date,0
8,34.41451524,39.04602924,130,3,3,1.906456744,0.762154216,Cat,Large,Not up-to-date,0
1,32.62526983,39.46471169,67,3,4,1.66697693,1.775338654,Cat,Medium,Not up-to-date,1
9,7.024037867,38.41217828,66,7,1,2.595498624,4.853202179,Cat,Large,Up-to-date,0
11,29.1287542,39.26361835,176,8,4,2.254008079,0.728820113,Dog,Large,Not up-to-date,0
16,18.5465729,37.2491423,96,8,3,0.985788451,2.357122573,Cat,Small,Not up-to-date,1
7,13.19665832,36.91434823,114,2,4,2.95971116,1.634636397,Cat,Medium,Not up-to-date,0
10,3.900715194,37.72267076,130,3,2,2.557858366,4.715102425,Cat,Small,Up-to-date,0
3,20.51548329,38.7109464,109,2,3,1.386575972,1.88746366,Dog,Large,Up-to-date,0
18,15.50659387,36.7489878,141,6,3,2.565075637,1.131279436,Dog,Medium,Not up-to-date,1
13,11.55749551,38.72140877,171,3,2,2.892276606,2.391098917,Cat,Small,Up-to-date,1
7,28.39752572,37.57637459,162,6,2,2.725704849,0.768431452,Dog,Large,Up-to-date,1
4,31.24044472,39.1823011,80,4,1,1.890524982,1.897197266,Cat,Large,Not up-to-date,0
13,11.30200172,36.14734327,93,6,4,1.94286957,3.662314776,Cat,Small,Up-to-date,0
1,3.879002594,38.67193055,108,3,1,0.766496948,2.996706844,Dog,Large,Not up-to-date,0
8,34.25260262,38.59928935,86,5,1,0.911766318,0.054727617,Dog,Large,Up-to-date,0
14,2.378470166,39.7637419,67,8,1,2.956521596,2.489587399,Dog,Small,Not up-to-date,1
16,37.61027477,38.85347021,93,3,1,2.424475428,4.065723236,Cat,Small,Not up-to-date,0
14,25.84955521,39.18520759,77,9,2,0.563767507,2.813998182,Dog,Large,Not up-to-date,0
12,14.23017214,39.61836406,110,9,2,1.868856996,2.351995603,Cat,Small,Not up-to-date,0
19,11.36616056,38.70020767,175,7,4,1.363242159,2.075377283,Cat,Large,Up-to-date,1
15,2.342215242,37.16061454,164,8,4,1.278782372,2.683272107,Cat,Medium,Not up-to-date,1
2,10.94791385,39.4790952,71,9,4,1.891509485,0.369871458,Dog,Large,Up-to-date,1
2,7.233675458,38.99031248,145,1,2,1.300377033,3.998337356,Dog,Small,Up-to-date,0
19,25.26231639,37.69775042,110,7,3,1.128886363,4.282735877,Dog,Small,Not up-to-date,0
17,8.328732367,38.84211669,122,3,3,2.844539767,2.961608288,Cat,Large,Up-to-date,0
10,22.08793383,39.47075551,99,6,4,0.599643013,4.894978319,Cat,Large,Not up-to-date,1
6,24.42442405,39.90260853,81,9,3,1.590427508,2.776123908,Cat,Large,Up-to-date,0
15,13.32558454,39.80940602,67,8,1,1.777965265,0.13582368,Dog,Medium,Not up-to-date,1
11,3.332468063,37.30131131,165,2,4,1.599879471,2.31927058,Cat,Small,Up-to-date,0
5,3.415647463,37.68677485,87,4,3,2.143128095,1.99941745,Cat,Medium,Not up-to-date,1
1,3.001198623,36.43814642,109,5,1,0.564190047,0.970464892,Dog,Small,Not up-to-date,0
8,30.08673735,36.99017715,106,6,1,2.712496104,2.67223574,Cat,Medium,Up-to-date,1
12,14.08436878,39.52968483,115,7,1,1.750530593,2.273930277,Dog,Large,Up-to-date,0
12,32.25940707,37.44339971,91,4,1,1.884186129,0.855789811,Dog,Medium,Up-to-date,0
5,18.40584731,38.48221063,70,4,3,1.656927713,2.530504944,Dog,Large,Up-to-date,0
7,19.21392783,38.66386247,80,5,2,1.611271304,4.172143643,Dog,Small,Not up-to-date,1
4,21.4895389,39.1273171,85,9,1,0.966748514,2.546277704,Dog,Large,Up-to-date,1
6,29.09519534,36.73120012,73,9,4,1.760988768,1.087109063,Dog,Small,Not up-to-date,0
13,12.3931089,37.21925254,138,1,3,1.553368085,3.429443223,Cat,Small,Up-to-date,1
15,6.620319282,37.79334537,73,5,1,1.670298623,4.348995146,Dog,Large,Up-to-date,1
3,23.13017874,37.45936424,135,5,4,0.534577202,1.725657482,Cat,Small,Not up-to-date,1
8,14.42514968,39.93162093,159,7,1,0.827233705,0.3553317,Cat,Small,Up-to-date,1
16,18.81466992,39.33976321,62,8,2,2.407928259,4.574213188,Dog,Small,Not up-to-date,1
13,26.58397492,37.91874702,167,3,1,1.547759957,3.411096575,Dog,Medium,Up-to-date,1
18,20.77677816,39.5170745,116,1,2,2.357267524,4.957195776,Cat,Medium,Not up-to-date,0
10,25.57059505,37.39061179,66,2,4,0.927778153,3.472719233,Dog,Small,Up-to-date,0
19,22.67960008,39.1433133,98,6,3,2.245525763,0.621060488,Dog,Medium,Not up-to-date,0
17,30.11226213,36.89470239,177,6,1,1.22277912,2.165723238,Dog,Medium,Not up-to-date,0
19,28.82559147,39.08928818,116,5,2,2.262804071,0.21431563,Dog,Large,Not up-to-date,1
5,22.29921589,37.82581361,174,5,4,0.716959375,1.707471445,Cat,Large,Up-to-date,0
9,27.79831479,36.42999728,169,9,1,1.334103675,3.926466331,Dog,Small,Up-to-date,1
12,35.19526489,37.09304982,124,7,1,0.798391036,2.778143603,Dog,Large,Not up-to-date,0
1,18.42630894,37.6090985,162,6,1,2.074110519,2.294705044,Cat,Small,Not up-to-date,0
1,17.68499676,38.99717165,84,7,2,1.481495172,4.239214454,Dog,Small,Not up-to-date,1
15,31.04133359,36.29193086,90,3,3,0.685692317,0.885519654,Cat,Large,Up-to-date,0
2,24.13704581,38.63818798,145,7,4,1.815914888,2.693117827,Cat,Large,Not up-to-date,1
16,4.698257648,38.86405456,69,3,2,0.5622425,3.236912737,Dog,Large,Not up-to-date,0
8,35.9002566,38.61568548,141,8,3,2.546194163,4.628828842,Dog,Small,Not up-to-date,0
13,3.169757885,39.04267855,136,9,4,2.845865754,0.818294633,Cat,Small,Not up-to-date,1
1,30.43906154,36.71267446,131,3,2,2.525176974,3.533435495,Dog,Medium,Not up-to-date,1
16,30.83417742,38.34841342,68,7,2,2.878764588,0.229107369,Dog,Small,Up-to-date,0
7,38.21822124,39.76457979,138,8,3,2.742779258,2.836312148,Dog,Large,Not up-to-date,0
5,4.057107519,38.44313708,67,3,4,2.737326003,3.224942672,Dog,Small,Up-to-date,0
3,24.68056071,38.44534539,156,6,3,1.113600322,4.199614418,Dog,Large,Up-to-date,0
12,18.25794168,38.94575857,158,7,3,1.077922075,1.619160485,Dog,Large,Not up-to-date,1
16,14.56405228,37.33281693,78,4,2,2.523557772,3.483467048,Dog,Small,Not up-to-date,0
19,5.432105291,38.80190361,89,6,3,1.728461681,0.463476417,Cat,Large,Not up-to-date,0
5,23.38085655,39.66493533,68,7,1,2.855781381,1.112772677,Dog,Small,Not up-to-date,0
14,20.20354758,36.04358189,142,7,1,2.743146791,3.867463664,Cat,Large,Up-to-date,1
5,5.97306941,39.48045216,106,1,1,2.732945623,4.463264536,Dog,Small,Up-to-date,1
15,25.27460127,36.87447333,105,2,1,1.31529933,0.081244818,Dog,Medium,Up-to-date,0
17,30.04221857,37.82369309,149,1,4,0.832255572,0.832137586,Dog,Small,Up-to-date,0
14,31.15657544,39.4093912,60,9,3,2.194859717,1.050809902,Dog,Large,Not up-to-date,0
5,36.40418115,39.29564851,62,7,3,1.601442013,2.596941904,Dog,Large,Up-to-date,0
12,17.55988819,39.56770991,93,7,1,2.834856177,0.770891554,Cat,Small,Up-to-date,1
16,38.21676521,39.76166717,84,3,4,2.634654768,4.880319219,Dog,Large,Up-to-date,0
16,34.88631739,37.78862783,89,5,3,2.822072592,1.93931057,Dog,Medium,Not up-to-date,1
7,13.2670597,38.62545524,60,2,1,1.919665654,0.714088301,Cat,Small,Not up-to-date,0
4,8.052755419,37.56191376,77,5,2,1.81556937,3.87116817,Cat,Medium,Not up-to-date,1
1,18.54479705,37.40286687,92,8,3,2.617708909,2.80905728,Dog,Medium,Up-to-date,0
5,17.2721509,37.72638164,68,3,2,1.779725083,4.5705121,Cat,Small,Not up-to-date,1
10,23.8773336,38.97230454,66,4,3,2.750072107,4.677983108,Dog,Medium,Not up-to-date,0
5,24.16867683,38.00576299,89,8,3,0.586070913,4.279433242,Cat,Large,Not up-to-date,1
4,30.49950541,39.2562387,136,2,3,1.39697373,2.821702916,Dog,Medium,Not up-to-date,0
2,21.37581803,38.98087391,140,1,2,2.587084097,1.113003704,Dog,Large,Not up-to-date,0
10,5.983260356,36.08191384,72,3,4,1.024876557,2.142910825,Cat,Medium,Up-to-date,0
19,34.61507075,38.52095263,72,2,2,1.497417417,2.41273589,Cat,Small,Not up-to-date,0
1,13.77105416,37.74628449,101,2,1,0.525106501,4.877621035,Dog,Large,Not up-to-date,0
5,38.90930349,37.82651596,161,4,4,1.254295281,1.263055348,Cat,Medium,Not up-to-date,0
13,6.47868413,39.27349222,160,6,2,1.296594952,2.173633293,Dog,Large,Not up-to-date,1
4,38.41354454,38.19043194,133,5,2,2.331364505,2.811719917,Cat,Small,Up-to-date,1
16,5.458448662,39.54248729,137,4,1,2.193331337,1.95567952,Dog,Large,Not up-to-date,0
16,10.77937324,38.85122237,122,8,2,1.61239358,0.603103926,Cat,Large,Not up-to-date,0
2,3.770037799,38.21136004,166,5,4,2.321257891,4.452208446,Cat,Large,Up-to-date,1
17,28.79429957,39.0181519,128,2,2,1.570837396,4.006061644,Cat,Medium,Not up-to-date,1
12,34.31135199,36.1533962,95,4,4,1.586526944,1.282478005,Cat,Medium,Not up-to-date,1
18,18.49470111,36.10833462,94,7,1,2.113885979,2.237382834,Dog,Large,Up-to-date,1
3,37.28383885,36.33339731,105,4,4,2.307207741,3.676291627,Dog,Small,Not up-to-date,1
1,24.43136473,37.7502613,104,6,2,2.617260797,4.867852908,Cat,Large,Not up-to-date,0
1,25.94027115,36.94180058,115,2,1,2.378506336,0.837559537,Dog,Large,Not up-to-date,0
19,34.12592966,39.93704518,146,9,4,2.175787857,3.189931862,Dog,Medium,Up-to-date,0
11,13.27840779,38.16916056,64,4,4,1.903693727,4.087756449,Cat,Large,Up-to-date,1
5,15.46209741,38.64966298,103,1,3,1.270271543,0.129517716,Dog,Large,Not up-to-date,0
12,36.42617293,37.11528054,87,3,3,1.152709598,4.054933223,Cat,Small,Not up-to-date,1
3,36.23661285,37.28718763,146,7,2,2.608127503,3.949509109,Dog,Small,Not up-to-date,1
1,39.1063455,37.34184766,101,9,3,2.293360629,4.617411843,Cat,Large,Up-to-date,0
1,36.26985602,38.79494282,157,6,2,2.163529689,0.422117621,Dog,Large,Not up-to-date,1
8,6.840137369,37.89482483,90,4,1,1.147093506,0.621436118,Dog,Small,Up-to-date,1
10,33.30152287,38.07073461,66,2,4,2.924493988,2.593417382,Dog,Small,Up-to-date,0
11,17.57386217,38.36801193,66,9,1,0.703282555,4.358125846,Cat,Large,Up-to-date,1
12,39.65045153,39.07524662,63,8,1,2.595632875,4.372552851,Dog,Large,Up-to-date,0
13,19.94667664,36.36147899,167,7,3,1.026950526,3.500318777,Cat,Large,Up-to-date,0
12,23.04577114,39.10749565,91,2,4,1.480657404,2.243710114,Dog,Medium,Up-to-date,0
14,22.13144678,38.25294028,87,2,1,1.569698607,1.155670725,Dog,Small,Up-to-date,0
2,14.22600713,38.67638178,115,8,4,2.156753127,2.373401777,Dog,Small,Up-to-date,0
19,4.850839378,37.31020706,63,9,4,1.866655906,1.085321358,Dog,Medium,Not up-to-date,1
18,36.03474676,37.63754735,162,9,1,0.965209959,3.865098461,Cat,Small,Not up-to-date,0
3,32.50168088,36.92466328,175,8,4,0.575041217,2.107535487,Cat,Medium,Up-to-date,0
17,7.302017661,39.91719999,168,1,2,2.293033443,2.696810522,Cat,Small,Up-to-date,1
8,31.51719431,37.98801189,67,5,4,1.76230742,3.404667193,Cat,Large,Up-to-date,0
10,25.78217331,39.98430766,73,7,2,1.404464612,2.632129866,Cat,Medium,Up-to-date,0
2,17.54746394,37.95914391,89,6,2,1.211348231,3.776539088,Cat,Medium,Not up-to-date,1
19,11.65280367,36.87900506,62,1,2,2.557610792,3.930311908,Cat,Large,Up-to-date,1
9,34.66969377,38.02980959,61,6,1,2.488828168,1.213672091,Dog,Medium,Not up-to-date,0
7,28.60715385,36.15838229,69,4,2,2.565125806,1.490700422,Cat,Small,Not up-to-date,0
4,22.81411656,39.61907921,129,3,4,1.04776237,0.296605969,Dog,Medium,Not up-to-date,0
18,25.16360429,39.274201,178,4,3,2.62989979,0.445975396,Cat,Large,Not up-to-date,0
13,5.460514919,38.90328208,130,8,3,2.963849969,4.147380494,Cat,Medium,Up-to-date,0
11,20.00895091,38.43930686,75,6,3,1.997881721,1.069998387,Cat,Small,Not up-to-date,0
4,9.360611126,38.31933693,129,9,2,0.617927608,4.173317638,Cat,Large,Not up-to-date,1
4,9.918579802,39.98691286,139,5,1,2.255663422,4.929391151,Cat,Medium,Not up-to-date,1
10,27.12955057,37.11198974,150,9,2,1.845267199,1.214058631,Dog,Medium,Up-to-date,0
5,36.62773377,39.11873746,179,4,3,2.28011827,2.301866529,Cat,Large,Up-to-date,0
9,17.3427512,38.32561908,135,4,4,0.970588499,2.685307056,Cat,Large,Not up-to-date,0
3,9.894472374,39.90352218,145,6,2,2.014497072,4.714092432,Dog,Small,Not up-to-date,0
17,26.65238361,39.31121273,138,7,3,1.847985859,0.893150807,Cat,Medium,Up-to-date,0
3,35.10510776,39.99410045,81,2,4,2.0062269,4.179901512,Cat,Large,Up-to-date,1
16,30.43611444,38.35329998,94,4,1,2.319368716,4.788911404,Dog,Small,Not up-to-date,0
4,35.01277476,36.81817583,171,8,4,1.860541933,2.77208286,Cat,Large,Up-to-date,0
18,22.3890775,38.01474814,173,9,1,1.304526114,0.761965506,Dog,Medium,Not up-to-date,1
17,30.57129729,38.84444454,138,5,4,1.272509526,1.66902274,Cat,Medium,Up-to-date,0
7,7.322453256,39.09744154,146,6,1,2.237633651,4.795465462,Dog,Small,Up-to-date,0
5,15.23443538,36.00203996,161,7,1,2.159629896,0.841115944,Dog,Small,Not up-to-date,1
12,16.80286825,38.02010835,108,7,1,1.555006762,2.43816377,Dog,Large,Not up-to-date,0
17,21.42923836,36.94093832,61,3,2,1.383847571,0.949297745,Cat,Medium,Up-to-date,0
13,37.30490169,39.49964733,125,2,4,2.050319585,4.520626333,Cat,Medium,Up-to-date,1
3,35.22326929,36.61162178,172,8,1,1.280401779,2.952179654,Cat,Medium,Up-to-date,1
9,7.111968707,38.665825,78,9,4,2.908161452,4.616736321,Dog,Small,Not up-to-date,0
17,8.566006772,37.06424876,128,8,2,1.991188819,4.730850704,Dog,Small,Not up-to-date,0
17,15.59034088,37.42616857,63,8,3,1.979856568,2.444843109,Dog,Medium,Up-to-date,0
16,13.0482669,39.76223704,151,2,3,0.840833417,4.685512884,Cat,Medium,Not up-to-date,0
13,25.36129622,36.9617925,141,4,1,2.024119829,0.003541031,Dog,Large,Not up-to-date,0
19,36.30548982,36.38001105,163,6,2,1.237312816,0.960530159,Dog,Small,Up-to-date,0
17,38.56707858,36.27713961,100,8,4,1.629573531,3.669992042,Dog,Large,Not up-to-date,0
4,26.8369122,38.01846044,115,2,1,1.845498475,2.632441071,Dog,Small,Not up-to-date,1
12,33.85004965,38.56684593,114,8,3,1.694879019,4.954759798,Dog,Large,Not up-to-date,1
9,21.95768361,37.30917457,173,1,2,2.523483128,3.921414823,Dog,Large,Up-to-date,0
19,9.916423981,38.76103897,90,6,3,0.748658322,3.320625941,Cat,Large,Not up-to-date,1
12,21.93815966,36.24413487,81,8,2,0.918322189,4.560843359,Cat,Medium,Up-to-date,0
9,23.09313885,39.42933858,134,8,3,0.892475064,1.686005033,Cat,Large,Not up-to-date,0
7,30.21338744,39.26626884,107,7,1,2.54208343,0.837894316,Cat,Small,Not up-to-date,0
14,10.35555361,39.94198509,139,7,1,0.795560707,2.7353993,Dog,Large,Not up-to-date,0
19,15.99579452,39.74601992,63,9,1,2.928606079,1.192370192,Dog,Medium,Up-to-date,0
15,15.83304383,37.42478866,80,2,3,2.922913226,1.161928861,Dog,Medium,Up-to-date,0
16,38.45870464,37.59710154,100,1,4,2.979541398,1.531503941,Dog,Medium,Not up-to-date,0
5,18.86990849,38.98385939,104,2,3,2.949222901,3.375693671,Dog,Medium,Not up-to-date,0
3,30.69357076,36.53633109,148,3,3,0.872549321,0.117950628,Cat,Large,Up-to-date,0
12,30.53083249,37.25605884,143,9,4,2.143543383,4.249942263,Dog,Large,Not up-to-date,1
4,12.09067902,36.47416375,67,7,1,1.499225864,3.060233787,Dog,Small,Up-to-date,0
16,23.7310482,37.8195458,166,5,3,2.329558184,1.522271641,Dog,Small,Up-to-date,1
7,35.98350995,38.20801712,176,5,3,1.51479485,0.565522687,Dog,Large,Not up-to-date,1
13,20.05751334,36.84464188,68,6,1,1.45809656,3.950122815,Dog,Small,Not up-to-date,0
10,37.91446528,36.10652675,77,2,3,2.759877812,2.182167983,Cat,Small,Not up-to-date,0
7,10.14941271,38.87742333,90,1,4,1.736366783,2.17652973,Dog,Small,Up-to-date,1
14,4.818046019,36.08002066,175,1,2,2.349395479,2.351153256,Cat,Small,Not up-to-date,1
5,35.87524718,39.89361044,94,3,3,2.124792871,2.069747527,Dog,Medium,Not up-to-date,0
3,34.21188552,36.88642903,178,1,4,2.144271175,2.566474853,Cat,Small,Up-to-date,1
11,39.71841529,38.65560037,89,9,1,1.37279408,3.153261707,Dog,Large,Up-to-date,0
11,27.81695255,37.7390069,77,5,2,1.131120853,2.155062409,Cat,Large,Not up-to-date,0
18,37.59414121,36.23869544,142,9,1,2.713578816,4.864014418,Dog,Small,Not up-to-date,0
15,33.42406295,37.88873443,100,5,1,0.561474679,1.987984016,Dog,Medium,Up-to-date,1
12,34.08820066,38.06704254,83,1,1,0.932313967,1.072197958,Cat,Medium,Up-to-date,0
9,23.62737968,39.41873283,173,7,2,0.831968099,4.900529037,Dog,Medium,Not up-to-date,0
10,16.52985472,38.92939628,145,7,4,2.873467807,1.480550521,Cat,Small,Not up-to-date,0
12,37.51320676,36.3172099,107,4,4,0.512565932,3.104043554,Dog,Large,Up-to-date,0
17,18.42045267,36.83665073,73,3,4,0.52005575,4.142999091,Dog,Small,Up-to-date,0
6,22.47513596,37.24755074,78,1,4,1.066820595,0.019773742,Dog,Large,Up-to-date,0
7,18.95234367,36.46563075,119,7,2,1.197718622,1.414166532,Dog,Large,Up-to-date,1
14,23.46309593,37.82759628,152,5,1,1.899561629,2.659092313,Dog,Medium,Not up-to-date,0
13,19.879193,39.93723676,81,1,3,2.90307319,2.27940965,Cat,Small,Not up-to-date,0
8,3.822767226,38.05845116,89,1,2,1.662606244,0.36398685,Cat,Large,Not up-to-date,1
10,35.51783107,38.96752867,74,3,1,1.221948769,2.235281838,Dog,Large,Not up-to-date,0
9,18.88696512,38.73175119,80,3,3,2.542500792,0.529748483,Dog,Large,Not up-to-date,0
18,24.37985864,39.39964574,85,2,1,1.464455305,1.249348577,Cat,Large,Up-to-date,0
2,7.289136505,36.86289396,159,8,4,0.854367117,3.743940376,Dog,Large,Up-to-date,1
5,2.128738223,39.01530505,71,8,2,2.486448028,0.89285846,Dog,Medium,Not up-to-date,0
5,11.32102356,39.52542096,66,6,2,0.506035971,3.326401476,Dog,Medium,Not up-to-date,0
6,28.77426922,36.68603929,134,5,3,1.012787117,4.864651019,Cat,Large,Not up-to-date,0
19,5.769392144,37.38720888,162,6,2,2.087832836,1.234915893,Dog,Small,Up-to-date,0
8,36.53772273,39.88040706,143,1,1,0.756155993,1.297736173,Dog,Large,Up-to-date,1
16,10.17085764,39.12315138,94,2,1,1.139545635,4.765462172,Cat,Small,Not up-to-date,1
13,9.774557343,37.13036333,127,7,3,1.483260885,3.325695111,Cat,Large,Not up-to-date,1
1,8.897302542,38.25576708,61,1,3,1.491046652,3.850519589,Dog,Medium,Not up-to-date,0
17,2.531305093,37.61730449,79,8,3,2.932007436,3.957567694,Dog,Medium,Up-to-date,0
7,31.3286078,37.95986071,106,3,3,2.188864241,3.649290312,Cat,Small,Not up-to-date,1
13,35.25131219,37.42066477,143,4,4,0.592553547,4.883987973,Cat,Large,Up-to-date,0
4,25.3381827,37.11732407,71,7,1,1.053375605,1.373726972,Dog,Large,Up-to-date,0
4,9.151599304,38.69905217,112,7,1,2.041077601,2.591847166,Cat,Medium,Up-to-date,0
6,12.84056388,39.11416726,76,2,1,2.283557071,3.320392143,Cat,Small,Up-to-date,0
19,20.0852145,39.49582849,77,5,1,1.451490626,3.536305666,Dog,Large,Up-to-date,0
12,38.26514616,36.62131987,163,8,4,2.641429262,0.960774759,Cat,Small,Up-to-date,0
7,11.39935213,39.29142209,83,9,3,2.858569976,4.377536605,Dog,Medium,Up-to-date,0
10,29.80254435,37.0192033,131,5,2,2.035155779,4.073724395,Cat,Large,Up-to-date,0
19,18.69903249,37.70934556,96,2,1,1.90597414,1.320842599,Cat,Large,Up-to-date,1
7,13.31819924,39.60577474,179,4,2,2.377013633,2.719831175,Dog,Small,Up-to-date,1
3,19.32480561,37.8180144,164,5,4,2.45510947,1.473544679,Dog,Medium,Up-to-date,0
13,4.705855267,36.78825414,89,6,4,1.03858742,1.829437715,Dog,Medium,Not up-to-date,0
13,32.3501201,36.63947462,143,6,3,1.708924623,2.667845906,Dog,Small,Up-to-date,0
18,11.24547326,37.89193507,111,1,4,1.618581651,2.69741608,Dog,Medium,Up-to-date,0
8,29.56566068,39.0506897,82,6,3,2.85366697,2.660294205,Cat,Medium,Up-to-date,0
9,4.597238115,39.98882058,96,1,2,0.779414852,2.721295506,Dog,Small,Not up-to-date,0
7,38.29374513,39.14963451,133,5,4,2.858676177,3.180653426,Cat,Small,Not up-to-date,1
1,9.334569445,39.50804784,156,7,3,1.931486364,0.078534464,Cat,Large,Up-to-date,1
3,35.5441989,38.99132944,83,8,2,1.220132358,0.699112,Dog,Medium,Up-to-date,0
13,32.75998197,39.5817404,159,5,1,2.673358662,2.35138613,Cat,Medium,Not up-to-date,1
17,38.77867712,36.30517417,179,2,3,0.626062212,3.541952489,Cat,Large,Up-to-date,0
1,20.15984512,39.7197264,139,3,3,1.297350462,2.546336296,Cat,Small,Not up-to-date,0
6,29.64109717,37.58562461,109,7,2,2.381341535,3.144712012,Dog,Medium,Up-to-date,0
6,16.08700497,39.68645689,151,4,2,2.569229347,4.853471905,Dog,Small,Not up-to-date,0
12,9.005993045,36.30293135,135,1,2,0.918744718,3.650329021,Cat,Medium,Up-to-date,0
13,18.83688545,38.86097183,79,3,2,2.854423494,4.699333291,Dog,Small,Not up-to-date,0
13,8.298462585,38.94275499,106,2,2,0.63430629,0.095027467,Dog,Large,Not up-to-date,1
15,39.31769567,39.98764356,77,9,3,1.583887169,2.235792843,Dog,Medium,Up-to-date,0
16,5.657366663,39.07542108,160,1,2,0.743618586,1.772578214,Dog,Large,Up-to-date,0
11,24.39004549,37.53029482,85,9,1,0.744244374,3.52762095,Cat,Small,Not up-to-date,0
5,25.8056265,38.22899421,169,5,2,2.784746559,4.647182152,Cat,Medium,Up-to-date,0
4,22.44702263,37.46620375,179,6,4,2.759912609,0.201410733,Dog,Large,Up-to-date,1
3,27.16306366,36.78407458,130,6,3,2.038145884,0.286524406,Cat,Small,Not up-to-date,1
19,6.41486945,36.99400931,102,6,1,2.915721809,3.364177833,Cat,Large,Not up-to-date,1
18,23.09070392,36.88804214,106,9,3,1.727633208,1.730272585,Dog,Small,Not up-to-date,1
15,12.9140777,38.19526132,144,9,4,2.457138774,1.015104293,Dog,Large,Up-to-date,0
9,37.72669041,39.62464254,102,7,2,0.743173439,4.773571981,Dog,Small,Up-to-date,0
17,30.95872283,39.6509065,91,3,3,1.489043727,0.070194586,Cat,Small,Not up-to-date,1
14,38.95555032,36.21905511,66,7,3,1.78772981,1.369898518,Cat,Medium,Up-to-date,1
15,3.42713065,36.3195976,176,5,2,2.44537395,1.658477605,Cat,Large,Up-to-date,0
1,12.83506066,36.98047623,146,9,3,1.336203493,3.913909197,Cat,Medium,Not up-to-date,0
3,9.426058292,37.02023781,143,8,3,2.950840859,2.808705358,Cat,Large,Not up-to-date,0
16,2.423874318,36.3795567,143,6,3,2.337075158,1.641867445,Dog,Medium,Not up-to-date,0
11,11.20837775,37.55385336,91,5,4,1.83241977,0.848767194,Cat,Large,Up-to-date,0
